,adv_3y,adv_count,adv_end,adv_first,adv_place,adv_points,adv_start,als_3y,als_count,als_end,als_first,als_place,als_points,als_start,division,end_date,id,int_count,int_end,int_first,int_place,int_points,int_start,new_count,new_end,new_points,new_start,nov_count,nov_end,nov_first,nov_place,nov_points,nov_start,region,role
2193,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2005,3757.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,May 2005,0.0,0.0,4.0,May 2003,Midwest,follower
2194,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2006,3758.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,5.0,May 2006,1.0,2.0,22.0,May 2003,Midwest,follower
2195,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2007,3759.0,1.0,May 2007,0.0,0.0,1.0,May 2007,0.0,,0.0,,4.0,September 2005,1.0,1.0,16.0,May 2003,Midwest,follower
2196,4.0,1.0,September 2017,0.0,0.0,4.0,September 2017,0.0,0.0,,0.0,0.0,0.0,,Advanced,September 2017,3760.0,5.0,July 2013,1.0,4.0,37.0,May 2007,0.0,,0.0,,4.0,September 2004,0.0,1.0,15.0,May 2003,Midwest,leader
2197,1.0,5.0,August 2016,0.0,0.0,9.0,June 2005,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2016,3761.0,8.0,July 2006,0.0,1.0,23.0,January 2005,0.0,,0.0,,6.0,December 2004,1.0,1.0,22.0,May 2003,West Coast,follower
2198,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2004,3762.0,2.0,May 2004,0.0,0.0,2.0,September 2003,0.0,,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,Midwest,follower
2199,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2006,3763.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,August 2006,1.0,1.0,11.0,May 2003,Midwest,leader
2200,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2009,3764.0,5.0,December 2009,0.0,1.0,13.0,October 2003,0.0,,0.0,,2.0,November 2003,1.0,1.0,11.0,May 2003,Midwest,follower
2201,0.0,24.0,August 2012,1.0,2.0,62.0,November 2003,0.0,4.0,June 2014,0.0,0.0,9.0,July 2011,Advanced,June 2014,3765.0,7.0,April 2004,1.0,4.0,33.0,June 2003,0.0,,0.0,,2.0,May 2003,0.0,1.0,7.0,April 2003,Midwest,follower
2202,0.0,5.0,September 2015,0.0,0.0,13.0,April 2009,0.0,0.0,,0.0,0.0,0.0,,Advanced,September 2015,3766.0,10.0,September 2008,1.0,3.0,38.0,May 2003,0.0,,0.0,,1.0,September 2003,0.0,0.0,3.0,September 2003,Midwest,leader
2203,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2005,3768.0,4.0,November 2005,0.0,0.0,12.0,April 2005,0.0,,0.0,,5.0,November 2004,1.0,1.0,22.0,May 2003,Midwest,leader
2204,0.0,20.0,December 2013,0.0,1.0,35.0,June 2005,0.0,0.0,,0.0,0.0,0.0,,Advanced,December 2013,3769.0,6.0,August 2005,1.0,4.0,35.0,June 2003,0.0,,0.0,,3.0,July 2003,1.0,2.0,18.0,March 2003,Midwest,leader
2205,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,July 2005,3770.0,5.0,July 2005,1.0,2.0,19.0,July 2004,0.0,,0.0,,7.0,November 2003,1.0,3.0,27.0,April 2003,Midwest,follower
2206,0.0,25.0,November 2011,0.0,3.0,73.0,July 2004,4.0,5.0,November 2016,1.0,0.0,15.0,August 2013,All-Star,November 2016,3771.0,6.0,December 2004,1.0,3.0,30.0,October 2003,0.0,,0.0,,4.0,November 2003,1.0,1.0,22.0,May 2003,East Coast,leader
2207,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,June 2006,3772.0,1.0,June 2006,0.0,0.0,1.0,June 2006,0.0,,0.0,,9.0,April 2006,0.0,2.0,25.0,May 2003,Midwest,follower
2208,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2009,3773.0,5.0,May 2009,0.0,0.0,7.0,August 2005,0.0,,0.0,,9.0,July 2005,1.0,1.0,22.0,May 2003,Midwest,follower
2209,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2003,3774.0,0.0,,0.0,0.0,0.0,,1.0,June 2005,3.0,June 2005,2.0,November 2003,0.0,0.0,3.0,May 2003,East Coast,leader
2210,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3775.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,Midwest,leader
2211,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3776.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,Midwest,follower
2212,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Advanced,July 2008,3777.0,10.0,July 2008,1.0,3.0,38.0,June 2005,0.0,,0.0,,10.0,October 2014,0.0,2.0,24.0,May 2003,Midwest,leader
2213,0.0,16.0,August 2015,1.0,0.0,43.0,April 2007,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2015,3778.0,5.0,July 2009,1.0,2.0,28.0,October 2004,0.0,,0.0,,5.0,September 2004,1.0,2.0,24.0,May 2003,Midwest,follower
2214,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2003,3779.0,3.0,November 2003,1.0,2.0,19.0,May 2003,0.0,,0.0,,2.0,September 2003,0.0,1.0,9.0,August 2003,Midwest,leader
2215,0.0,15.0,November 2007,1.0,2.0,45.0,May 2003,0.0,20.0,April 2010,1.0,2.0,42.0,July 2005,Intermediate,April 2010,3780.0,3.0,September 2004,1.0,2.0,20.0,July 2004,0.0,,0.0,,4.0,March 2004,1.0,2.0,19.0,July 2003,East Coast,leader
2216,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,February 2011,3783.0,1.0,February 2011,0.0,1.0,6.0,February 2011,0.0,,0.0,,4.0,February 2010,0.0,2.0,26.0,May 2007,West Coast,leader
2217,0.0,4.0,January 2014,0.0,0.0,5.0,July 2010,0.0,0.0,,0.0,0.0,0.0,,Advanced,January 2014,3785.0,9.0,October 2008,1.0,2.0,33.0,May 2005,0.0,,0.0,,9.0,April 2005,0.0,1.0,23.0,May 2003,West Coast,leader
2218,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3786.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,West Coast,follower
2219,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3787.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,West Coast,follower
2220,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,February 2007,3788.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,6.0,February 2007,1.0,1.0,17.0,May 2003,West Coast,follower
2221,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3789.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,West Coast,leader
2222,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2010,3790.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,January 2010,0.0,0.0,1.0,January 2010,East Coast,follower
2223,0.0,7.0,September 2010,1.0,1.0,19.0,December 2005,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2010,3793.0,3.0,October 2005,0.0,0.0,6.0,June 2005,0.0,,0.0,,5.0,January 2004,1.0,2.0,25.0,May 2003,West Coast,follower
2224,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3794.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,May 2003,0.0,1.0,6.0,May 2003,West Coast,follower
2225,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2007,3795.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,3.0,May 2007,1.0,2.0,20.0,May 2003,West Coast,leader
2226,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2003,3796.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,July 2003,0.0,0.0,4.0,May 2003,West Coast,leader
2227,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3797.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,May 2003,0.0,0.0,2.0,May 2003,West Coast,leader
2228,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3798.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,May 2003,0.0,0.0,2.0,May 2003,West Coast,leader
2229,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3800.0,1.0,May 2003,1.0,1.0,10.0,May 2003,0.0,,0.0,,1.0,May 1997,0.0,0.0,4.0,May 1997,West Coast,follower
2230,0.0,10.0,November 2011,1.0,5.0,58.0,January 2008,10.0,20.0,October 2016,1.0,8.0,86.0,October 2008,All-Star,October 2016,3805.0,7.0,January 2008,1.0,2.0,23.0,October 2006,0.0,,0.0,,1.0,May 2004,0.0,0.0,2.0,May 2004,West Coast,follower
2231,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2003,3807.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,September 2003,0.0,0.0,4.0,September 2003,West Coast,leader
2232,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2005,3809.0,5.0,October 2005,1.0,2.0,20.0,June 2004,0.0,,0.0,,2.0,July 2004,0.0,1.0,10.0,May 2003,West Coast,leader
2233,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2003,3810.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,3.0,July 2003,0.0,1.0,9.0,April 2003,Midwest,leader
2234,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2003,3811.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,July 2003,0.0,1.0,7.0,June 2003,Midwest,follower
2235,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2006,3812.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,4.0,November 2006,0.0,1.0,14.0,July 2003,Midwest,follower
2236,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2006,3813.0,4.0,November 2006,0.0,0.0,7.0,February 2004,0.0,,0.0,,7.0,November 2005,0.0,1.0,19.0,July 2003,Midwest,leader
2237,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2008,3814.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,6.0,August 2008,1.0,2.0,29.0,July 2003,Midwest,follower
2238,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2009,3815.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,6.0,October 2009,1.0,1.0,16.0,April 2003,Midwest,leader
2239,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,February 2006,3816.0,1.0,February 2006,0.0,0.0,4.0,February 2006,0.0,,0.0,,6.0,November 2004,1.0,2.0,25.0,June 2003,Europe,follower
2240,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2005,3817.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,August 2005,0.0,0.0,2.0,July 2003,Midwest,leader
2241,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2005,3818.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,4.0,August 2005,1.0,1.0,16.0,July 2003,Midwest,leader
2242,0.0,2.0,May 2011,0.0,0.0,3.0,April 2008,0.0,0.0,,0.0,0.0,0.0,,Advanced,May 2011,3819.0,16.0,February 2007,1.0,3.0,48.0,July 2004,0.0,,0.0,,5.0,June 2004,0.0,2.0,16.0,April 2003,Midwest,follower
2243,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2003,3820.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,July 2003,0.0,0.0,1.0,July 2003,Midwest,leader
2244,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,January 2010,3821.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,12.0,January 2010,0.0,3.0,37.0,July 2003,Midwest,leader
2245,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2003,3823.0,1.0,July 2003,0.0,0.0,1.0,July 2003,0.0,,0.0,,1.0,April 2003,0.0,1.0,6.0,April 2003,Midwest,leader
2246,0.0,4.0,December 2009,0.0,0.0,9.0,June 2007,0.0,0.0,,0.0,0.0,0.0,,Intermediate,December 2009,3830.0,4.0,January 2007,1.0,3.0,23.0,June 2006,0.0,,0.0,,8.0,January 2006,1.0,2.0,29.0,June 2003,West Coast,leader
2247,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2003,3831.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,October 2003,0.0,0.0,4.0,June 2003,West Coast,leader
2248,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2004,3832.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,4.0,May 2004,0.0,1.0,10.0,June 2003,West Coast,follower
2249,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2003,3833.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,June 2003,0.0,0.0,2.0,January 2003,West Coast,follower
2250,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,April 2007,3835.0,5.0,April 2007,0.0,1.0,12.0,May 2005,0.0,,0.0,,4.0,July 2005,1.0,2.0,25.0,May 2003,East Coast,follower
2251,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2003,3836.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,October 2003,0.0,1.0,9.0,May 2003,East Coast,leader
2252,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2008,3837.0,4.0,July 2008,0.0,1.0,11.0,October 2005,0.0,,0.0,,2.0,July 2003,0.0,2.0,12.0,May 2003,East Coast,follower
2253,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3838.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,May 2003,0.0,0.0,4.0,May 2003,East Coast,follower
2254,0.0,3.0,July 2013,0.0,0.0,3.0,June 2010,0.0,0.0,,0.0,0.0,0.0,,Advanced,July 2013,3839.0,13.0,September 2009,1.0,2.0,46.0,May 2004,0.0,,0.0,,2.0,September 2003,0.0,1.0,9.0,May 2003,East Coast,follower
2255,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,July 2006,3840.0,2.0,July 2006,1.0,2.0,16.0,April 2006,0.0,,0.0,,7.0,November 2005,1.0,3.0,28.0,May 2003,East Coast,follower
2256,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2004,3841.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,September 2004,0.0,0.0,5.0,May 2003,Europe,leader
2257,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2006,3842.0,1.0,July 2006,0.0,0.0,1.0,July 2006,0.0,,0.0,,3.0,March 2005,0.0,0.0,3.0,May 2003,East Coast,leader
2258,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2009,3843.0,1.0,May 2009,0.0,0.0,1.0,May 2009,0.0,,0.0,,2.0,October 2008,0.0,0.0,3.0,May 2003,East Coast,follower
2259,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3844.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,East Coast,leader
2260,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2005,3845.0,1.0,May 2005,0.0,0.0,3.0,May 2005,1.0,March 2014,6.0,March 2014,1.0,May 2003,0.0,0.0,1.0,May 2003,East Coast,follower
2261,0.0,1.0,April 2003,0.0,0.0,3.0,April 2003,0.0,0.0,,0.0,0.0,0.0,,Novice,April 2003,3853.0,0.0,,0.0,0.0,0.0,,2.0,May 2009,7.0,May 2009,2.0,August 2009,0.0,0.0,2.0,July 2009,East Coast,follower
2262,0.0,1.0,April 2003,0.0,0.0,1.0,April 2003,0.0,0.0,,0.0,0.0,0.0,,Intermediate,April 2003,3854.0,3.0,April 2017,1.0,2.0,24.0,January 2013,1.0,January 2012,5.0,January 2012,3.0,November 2012,1.0,2.0,19.0,March 2012,East Coast,leader
2263,0.0,10.0,March 2007,1.0,1.0,30.0,May 2004,0.0,0.0,,0.0,0.0,0.0,,Intermediate,March 2007,3855.0,5.0,September 2004,1.0,2.0,26.0,March 2004,0.0,,0.0,,5.0,January 2004,0.0,1.0,17.0,July 2003,West Coast,leader
2264,4.0,15.0,April 2016,1.0,4.0,68.0,January 2004,2.0,9.0,January 2016,1.0,0.0,25.0,July 2010,All-Star,January 2016,3856.0,3.0,August 2004,1.0,2.0,22.0,November 2000,0.0,,0.0,,3.0,March 2004,1.0,2.0,21.0,January 2003,West Coast,follower
2265,0.0,1.0,September 2011,0.0,0.0,1.0,September 2011,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2011,3857.0,10.0,July 2011,1.0,2.0,26.0,July 2006,0.0,,0.0,,9.0,August 2005,0.0,1.0,21.0,July 2003,West Coast,leader
2266,0.0,2.0,July 2010,0.0,0.0,6.0,May 2010,0.0,0.0,,0.0,0.0,0.0,,Advanced,July 2010,3858.0,10.0,January 2010,1.0,3.0,36.0,February 2006,0.0,,0.0,,4.0,June 2005,0.0,1.0,14.0,May 2004,Midwest,leader
2267,0.0,3.0,April 2010,1.0,0.0,8.0,September 2009,0.0,0.0,,0.0,0.0,0.0,,Intermediate,April 2010,3860.0,6.0,September 2007,1.0,3.0,27.0,September 2005,0.0,,0.0,,4.0,April 2005,1.0,2.0,24.0,September 2003,West Coast,leader
2268,0.0,9.0,February 2013,1.0,1.0,27.0,February 2007,0.0,0.0,,0.0,0.0,0.0,,Advanced,February 2013,3861.0,13.0,November 2005,1.0,5.0,54.0,February 2004,0.0,,0.0,,7.0,July 2004,0.0,3.0,24.0,April 2003,Midwest,follower
2269,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,December 2004,3862.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,4.0,December 2004,1.0,1.0,16.0,April 2003,Midwest,leader
2270,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2003,3863.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,June 2003,0.0,1.0,6.0,June 2003,Midwest,leader
2271,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Advanced,August 2007,3864.0,10.0,August 2007,1.0,3.0,45.0,August 2005,0.0,,0.0,,5.0,July 2005,1.0,1.0,22.0,June 2003,Midwest,leader
2272,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2003,3865.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,November 2003,0.0,0.0,3.0,June 2003,Midwest,follower
2273,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,January 2010,3867.0,5.0,January 2010,0.0,0.0,11.0,April 2006,0.0,,0.0,,5.0,November 2005,1.0,2.0,23.0,June 2003,Midwest,follower
2274,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2008,3868.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,July 2008,0.0,0.0,2.0,June 2003,Midwest,leader
2275,0.0,9.0,May 2007,1.0,5.0,47.0,September 2005,0.0,3.0,March 2008,1.0,2.0,16.0,March 2007,Intermediate,March 2008,3869.0,4.0,October 2005,1.0,2.0,20.0,May 2005,0.0,,0.0,,7.0,May 2005,0.0,1.0,15.0,June 2003,East Coast,follower
2276,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,February 2016,3870.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,6.0,February 2016,0.0,0.0,6.0,June 2003,Midwest,leader
2277,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2014,3871.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,September 2014,0.0,0.0,2.0,June 2003,Europe,follower
2278,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2003,3872.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,June 2003,0.0,0.0,1.0,June 2003,Midwest,follower
2279,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,July 2008,3873.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,8.0,July 2008,1.0,1.0,20.0,July 2003,East Coast,leader
2280,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2003,3874.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,July 2003,0.0,1.0,6.0,July 2003,East Coast,leader
2281,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2003,3875.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,July 2003,0.0,0.0,4.0,July 2003,East Coast,follower
2282,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2005,3876.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,November 2005,0.0,0.0,4.0,July 2003,Midwest,leader
2283,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2003,3877.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,July 2003,0.0,1.0,9.0,March 2003,Midwest,follower
2284,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2003,3878.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,July 2003,0.0,0.0,2.0,July 2003,East Coast,leader
2285,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2006,3879.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,4.0,June 2006,0.0,1.0,13.0,July 2003,East Coast,follower
2286,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2003,3880.0,1.0,July 2003,0.0,0.0,3.0,July 2003,0.0,,0.0,,1.0,July 2005,0.0,0.0,4.0,July 2005,East Coast,leader
2287,0.0,1.0,May 2004,0.0,0.0,1.0,May 2004,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2004,3884.0,3.0,August 2005,0.0,1.0,11.0,November 2003,0.0,,0.0,,1.0,August 2003,1.0,1.0,10.0,August 2003,Midwest,follower
2288,0.0,2.0,August 2010,0.0,0.0,5.0,June 2009,0.0,0.0,,0.0,0.0,0.0,,Advanced,August 2010,3885.0,7.0,December 2009,1.0,4.0,31.0,April 2008,0.0,,0.0,,5.0,May 2008,0.0,2.0,22.0,August 2003,Midwest,leader
2289,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2003,3886.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,August 2003,0.0,1.0,6.0,August 2003,Midwest,follower
2290,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2005,3887.0,3.0,November 2005,0.0,0.0,5.0,March 2005,0.0,,0.0,,4.0,November 2004,1.0,2.0,18.0,August 2003,Midwest,follower
2291,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2003,3888.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,August 2003,0.0,0.0,1.0,August 2003,Midwest,leader
2292,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2005,3889.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,July 2005,0.0,0.0,2.0,August 2003,West Coast,leader
2293,0.0,1.0,March 2011,0.0,0.0,2.0,March 2011,0.0,0.0,,0.0,0.0,0.0,,Novice,March 2011,3890.0,3.0,September 2009,0.0,1.0,10.0,February 2004,0.0,,0.0,,2.0,September 2003,1.0,1.0,14.0,July 2003,West Coast,leader
2294,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2006,3891.0,1.0,July 2006,0.0,0.0,1.0,July 2006,0.0,,0.0,,3.0,May 2009,0.0,0.0,10.0,July 2003,West Coast,follower
2295,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2006,3892.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,July 2006,0.0,0.0,2.0,July 2003,West Coast,follower
2296,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2005,3893.0,1.0,August 2005,0.0,1.0,6.0,August 2005,0.0,,0.0,,6.0,September 2007,0.0,0.0,9.0,July 2003,Europe,follower
2297,0.0,7.0,June 2005,1.0,2.0,27.0,July 2004,0.0,4.0,July 2009,0.0,1.0,13.0,July 2005,Novice,July 2009,3894.0,1.0,March 2004,0.0,1.0,6.0,March 2004,0.0,,0.0,,4.0,February 2004,0.0,1.0,12.0,September 2003,Midwest,follower
2298,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2012,3895.0,10.0,June 2012,0.0,2.0,23.0,May 2004,0.0,,0.0,,1.0,September 2003,0.0,0.0,2.0,September 2003,West Coast,leader
